Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_3.keys, key_resp_3.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
, , , , , , , , , , , , , , right, 1, 1.2839999999999918, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 1, 8, 24, 6, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.2839999999999918, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 1, 9, 25, 1, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6979999999999791, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 1, 10, 26, 14, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.4169999999999163, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 1, 11, 27, 5, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.4840000000000373, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 1, 12, 28, 12, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1169999999999618, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 1, 13, 29, 8, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0659999999999172, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 1, 14, 30, 3, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.5500000000000682, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 1, 15, 31, 4, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.16599999999994, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 2, 0, 32, 0, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7659999999999627, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 2, 1, 33, 14, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0170000000000528, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 2, 2, 34, 10, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.33400000000006, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 2, 3, 35, 4, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.8829999999999245, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 2, 4, 36, 9, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0339999999999918, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 2, 5, 37, 11, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1829999999999927, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 2, 6, 38, 1, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8500000000000227, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 2, 7, 39, 2, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.5330000000000155, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 2, 8, 40, 5, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.5499999999999545, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 2, 9, 41, 12, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9340000000000828, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 2, 10, 42, 6, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8829999999999245, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 2, 11, 43, 3, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.350999999999999, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 2, 12, 44, 8, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.7819999999999254, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 2, 13, 45, 15, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.16700000000003, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 2, 14, 46, 13, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1989999999999554, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 2, 15, 47, 7, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1499999999999773, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 3, 0, 48, 6, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.7149999999999181, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 3, 1, 49, 5, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.7009999999999081, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 3, 2, 50, 0, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0839999999999463, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 3, 3, 51, 14, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5489999999999782, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 3, 4, 52, 11, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3679999999999382, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 3, 5, 53, 13, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9660000000000082, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 3, 6, 54, 2, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4160000000000537, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 3, 7, 55, 9, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.16599999999994, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 3, 8, 56, 12, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.6499999999999773, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 3, 9, 57, 10, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.6340000000000146, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 3, 10, 58, 8, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.91700000000003, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 3, 11, 59, 15, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4499999999999318, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 3, 12, 60, 1, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0339999999999918, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 3, 13, 61, 7, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.8000000000000682, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 3, 14, 62, 4, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.16700000000003, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 3, 15, 63, 3, 67096388, Thu Oct 19 2017 20:14:22 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
