Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_3.keys, key_resp_3.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
, , , , , , , , , , right, 0.7669999999999959, , , , , , , , , , , , , , , , , navNearRight.jpg, Go home., right, 0, 5, 5, 5, navNearRight.jpg, Go home., right, , , , , 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , right, 1.1499999999999773, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go away., right, 0, 6, 6, 6, navNearLeft.jpg, Go away., right, , , , , 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , left, 1.5670000000000073, , , , , , , , , , , , , , , , , navFarLeft.jpg, Go right., left, 0, 7, 7, 7, navFarLeft.jpg, Go right., left, , , , , 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , space, 2.6170000000000186, right, 1, 1.4840000000000089, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 0, 0, 0, 9, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5670000000000073, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 0, 1, 1, 14, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.650999999999982, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 0, 2, 2, 11, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7669999999999959, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 0, 3, 3, 7, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6839999999999975, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 0, 4, 4, 6, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8010000000000161, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 0, 5, 5, 0, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.4840000000000089, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 0, 6, 6, 13, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5339999999999918, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 0, 7, 7, 10, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.2179999999999893, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 0, 8, 8, 12, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.549999999999983, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 0, 9, 9, 2, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5509999999999877, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 0, 10, 10, 3, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 0, 11, 11, 15, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.6340000000000146, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 0, 12, 12, 8, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8340000000000032, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 0, 13, 13, 4, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5670000000000073, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 0, 14, 14, 1, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7839999999999918, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 0, 15, 15, 5, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.549999999999983, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 1, 0, 16, 3, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6340000000000146, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 1, 1, 17, 14, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9329999999999927, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 1, 2, 18, 12, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5840000000000032, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 1, 3, 19, 15, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.4830000000000041, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 1, 4, 20, 2, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0670000000000073, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 1, 5, 21, 1, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8340000000000032, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 1, 6, 22, 11, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.200000000000017, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 1, 7, 23, 9, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.9180000000000064, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 1, 8, 24, 4, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.3669999999999902, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 1, 9, 25, 8, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9020000000000152, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 1, 10, 26, 6, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 0.7510000000000048, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 1, 11, 27, 10, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 1, 12, 28, 0, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6510000000000105, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 1, 13, 29, 7, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.719000000000051, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 1, 14, 30, 13, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9340000000000259, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 1, 15, 31, 5, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4180000000000064, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 2, 0, 32, 14, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.900000000000034, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 2, 1, 33, 9, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.2180000000000177, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 2, 2, 34, 1, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6680000000000064, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 2, 3, 35, 4, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7830000000000155, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 2, 4, 36, 3, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.41700000000003, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 2, 5, 37, 13, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8000000000000114, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 2, 6, 38, 6, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.9010000000000105, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 2, 7, 39, 8, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.285000000000025, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 2, 8, 40, 12, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5330000000000155, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 2, 9, 41, 15, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5510000000000446, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 2, 10, 42, 10, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8000000000000114, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 2, 11, 43, 7, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1510000000000105, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 2, 12, 44, 5, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1170000000000186, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 2, 13, 45, 0, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.66700000000003, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 2, 14, 46, 2, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5169999999999959, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 2, 15, 47, 11, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6499999999999773, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 3, 0, 48, 0, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6499999999999773, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 3, 1, 49, 15, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6169999999999618, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 3, 2, 50, 3, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0339999999999918, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 3, 3, 51, 4, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8509999999999991, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 3, 4, 52, 13, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6329999999999814, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 3, 5, 53, 2, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9180000000000064, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 3, 6, 54, 9, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3840000000000146, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 3, 7, 55, 5, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5010000000000332, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 3, 8, 56, 11, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.266999999999996, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 3, 9, 57, 12, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6169999999999618, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 3, 10, 58, 14, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.9839999999999804, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 3, 11, 59, 8, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5339999999999918, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 3, 12, 60, 10, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7169999999999845, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 3, 13, 61, 6, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1340000000000146, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 3, 14, 62, 1, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8840000000000146, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 3, 15, 63, 7, 32670019, Wed Nov 15 2017 16:02:14 GMT-0500 (EST), Road_Intersection, 60
