Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_3.keys, key_resp_3.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
, , , , , , , , , , , , , , left, 1, 0.9830000000000041, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 0, 14, 14, 11, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 0.8329999999999984, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 0, 15, 15, 13, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9830000000000041, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 1, 0, 16, 0, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0330000000000155, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 1, 1, 17, 12, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7340000000000089, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 1, 2, 18, 7, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7330000000000041, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 1, 3, 19, 11, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8499999999999943, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 1, 4, 20, 13, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6159999999999854, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 1, 5, 21, 9, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0660000000000025, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 1, 6, 22, 1, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6839999999999975, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 1, 7, 23, 15, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6829999999999927, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 1, 8, 24, 3, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0660000000000025, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 1, 9, 25, 6, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7319999999999993, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 1, 10, 26, 14, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6690000000000111, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 1, 11, 27, 5, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.867999999999995, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 1, 12, 28, 2, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4159999999999968, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 1, 13, 29, 8, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7490000000000236, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 1, 14, 30, 4, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1189999999999998, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 1, 15, 31, 10, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0980000000000132, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 2, 0, 32, 8, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7159999999999798, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 2, 1, 33, 7, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 0.7839999999999918, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 2, 2, 34, 5, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.2160000000000082, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 2, 3, 35, 9, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8029999999999973, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 2, 4, 36, 0, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7990000000000066, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 2, 5, 37, 1, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1339999999999861, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 2, 6, 38, 4, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8979999999999961, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 2, 7, 39, 15, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 0.9820000000000277, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 2, 8, 40, 10, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7490000000000236, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 2, 9, 41, 3, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6509999999999536, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 2, 10, 42, 14, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.2830000000000155, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 2, 11, 43, 13, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8669999999999618, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 2, 12, 44, 12, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6990000000000123, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 2, 13, 45, 6, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9819999999999709, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 2, 14, 46, 11, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7669999999999959, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 2, 15, 47, 2, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.5649999999999977, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 3, 0, 48, 11, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0160000000000196, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 3, 1, 49, 9, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.83299999999997, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 3, 2, 50, 6, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.016999999999996, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 3, 3, 51, 8, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8480000000000132, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 3, 4, 52, 1, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9499999999999886, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 3, 5, 53, 2, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6309999999999718, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 3, 6, 54, 14, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.83299999999997, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 3, 7, 55, 13, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1999999999999886, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 3, 8, 56, 12, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7660000000000196, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 3, 9, 57, 7, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0840000000000032, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 3, 10, 58, 0, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6820000000000164, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 3, 11, 59, 3, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8990000000000009, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 3, 12, 60, 5, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6000000000000227, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 3, 13, 61, 15, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6330000000000382, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 3, 14, 62, 4, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6329999999999814, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 3, 15, 63, 10, 28057826, Wed Nov 15 2017 13:43:41 GMT-0500 (Eastern Standard Time), Road_Intersection, 60
