Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_3.keys, key_resp_3.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
, , space, 1.1169999999999902, , , , , , , , , , , , , , , , Slide27.JPG, 0, 12, 12, 12, , , , , , , , , , , , , , , , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , space, 4.533999999999992, , , , , , , , , , , , , , , , Slide28.JPG, 0, 13, 13, 13, , , , , , , , , , , , , , , , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , 1, 2.9669999999999845, space, 5.016999999999996, space, 2.1170000000000186, left, 5.1159999999999854, , , , , , , , , , , , , , , , , navFarLeft.jpg, Go right., left, 0, 0, 0, 0, navFarLeft.jpg, Go right., left, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 1.5819999999999936, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go away., right, 0, 1, 1, 1, navNearLeft.jpg, Go away., right, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 3.5500000000000114, , , , , , , , , , , , , , , , , navFarRight.jpg, Go left., right, 0, 2, 2, 2, navFarRight.jpg, Go left., right, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 1.0500000000000114, , , , , , , , , , , , , , , , , navNearRight.jpg, Go home. , right, 0, 3, 3, 3, navNearRight.jpg, Go home. , right, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , left, 1.41700000000003, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go left., left, 0, 4, 4, 4, navNearLeft.jpg, Go left., left, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 0.8669999999999618, , , , , , , , , , , , , , , , , navNearRight.jpg, Go home., right, 0, 5, 5, 5, navNearRight.jpg, Go home., right, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 1.2160000000000082, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go away., right, 0, 6, 6, 6, navNearLeft.jpg, Go away., right, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , left, 2.9329999999999927, , , , , , , , , , , , , , , , , navFarLeft.jpg, Go right., left, 0, 7, 7, 7, navFarLeft.jpg, Go right., left, , , , , 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , space, 7.217999999999961, right, 1, 1.1000000000000227, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 0, 0, 0, 15, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3500000000000227, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 0, 1, 1, 13, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8169999999999504, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 0, 2, 2, 7, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 2.633000000000038, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 0, 3, 3, 9, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0330000000000155, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 0, 4, 4, 11, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.5500000000000114, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 0, 5, 5, 5, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9669999999999845, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 0, 6, 6, 6, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.41700000000003, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 0, 7, 7, 14, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.298999999999978, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 0, 8, 8, 12, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.7829999999999586, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 0, 9, 9, 8, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.2000000000000455, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 0, 10, 10, 0, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9499999999999886, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 0, 11, 11, 2, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.5330000000000155, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 0, 12, 12, 10, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1999999999999886, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 0, 13, 13, 1, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8009999999999877, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 0, 14, 14, 3, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 2.3000000000000114, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 0, 15, 15, 4, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.4669999999999845, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 1, 0, 16, 11, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8330000000000268, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 1, 1, 17, 1, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0339999999999918, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 1, 2, 18, 0, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.766999999999996, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 1, 3, 19, 5, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.183999999999969, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 1, 4, 20, 4, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 3.3660000000000423, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 1, 5, 21, 9, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8330000000000268, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 1, 6, 22, 3, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4499999999999886, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 1, 7, 23, 8, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.3840000000000146, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 1, 8, 24, 12, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3169999999999504, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 1, 9, 25, 2, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1330000000000382, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 1, 10, 26, 10, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.3999999999999773, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 1, 11, 27, 15, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.516999999999996, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 1, 12, 28, 14, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4329999999999927, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 1, 13, 29, 6, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.683999999999969, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 1, 14, 30, 13, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3670000000000186, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 1, 15, 31, 7, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.6999999999999886, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 2, 0, 32, 12, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 3.5509999999999877, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 2, 1, 33, 10, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.8829999999999814, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 2, 2, 34, 13, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.1340000000000146, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 2, 3, 35, 5, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.8829999999999814, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 2, 4, 36, 14, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9670000000000414, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 2, 5, 37, 1, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.91700000000003, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 2, 6, 38, 15, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.25, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 2, 7, 39, 11, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.516999999999996, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 2, 8, 40, 7, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0330000000000155, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 2, 9, 41, 0, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.4499999999999886, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 2, 10, 42, 6, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 2.4680000000000177, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 2, 11, 43, 9, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 2.8170000000000073, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 2, 12, 44, 8, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.5, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 2, 13, 45, 2, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7169999999999845, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 2, 14, 46, 3, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.33299999999997, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 2, 15, 47, 4, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.6999999999999886, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 3, 0, 48, 13, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1000000000000227, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 3, 1, 49, 3, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0669999999999504, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 3, 2, 50, 5, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1000000000000227, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 3, 3, 51, 6, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0989999999999895, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 3, 4, 52, 11, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 2.8829999999999814, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 3, 5, 53, 9, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.5159999999999627, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 3, 6, 54, 10, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8500000000000227, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 3, 7, 55, 7, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.7329999999999472, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 3, 8, 56, 8, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.5, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 3, 9, 57, 14, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.6340000000000146, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 3, 10, 58, 12, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 3, 11, 59, 15, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1329999999999245, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 3, 12, 60, 4, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.133000000000038, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 3, 13, 61, 0, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7169999999999845, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 3, 14, 62, 1, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7169999999999845, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 3, 15, 63, 2, 80113241, Sun Aug 20 2017 09:06:31 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
