Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_3.keys, key_resp_3.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
, , , , 1, 2.102000000000004, space, 1.152000000000001, space, 1.4570000000000078, left, 1.2360000000000184, , , , , , , , , , , , , , , , , navFarLeft.jpg, Go right., left, 0, 0, 0, 0, navFarLeft.jpg, Go right., left, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 1.5919999999999845, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go away., right, 0, 1, 1, 1, navNearLeft.jpg, Go away., right, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 1.2369999999999948, , , , , , , , , , , , , , , , , navFarRight.jpg, Go left., right, 0, 2, 2, 2, navFarRight.jpg, Go left., right, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 1.3379999999999939, , , , , , , , , , , , , , , , , navNearRight.jpg, Go home. , right, 0, 3, 3, 3, navNearRight.jpg, Go home. , right, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , left, 1.117999999999995, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go left., left, 0, 4, 4, 4, navNearLeft.jpg, Go left., left, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 0.6440000000000055, , , , , , , , , , , , , , , , , navNearRight.jpg, Go home., right, 0, 5, 5, 5, navNearRight.jpg, Go home., right, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , right, 0.9989999999999952, , , , , , , , , , , , , , , , , navNearLeft.jpg, Go away., right, 0, 6, 6, 6, navNearLeft.jpg, Go away., right, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , left, 1.3719999999999857, , , , , , , , , , , , , , , , , navFarLeft.jpg, Go right., left, 0, 7, 7, 7, navFarLeft.jpg, Go right., left, , , , , 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , space, 0.4070000000000107, right, 1, 0.914999999999992, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 0, 0, 0, 9, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.406000000000006, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 0, 1, 1, 4, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6949999999999932, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 0, 2, 2, 11, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8979999999999961, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 0, 3, 3, 8, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.3050000000000068, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 0, 4, 4, 5, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9830000000000041, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 0, 5, 5, 6, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 0, 6, 6, 10, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9329999999999927, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 0, 7, 7, 13, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.5600000000000023, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 0, 8, 8, 1, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1359999999999957, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 0, 9, 9, 15, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.4569999999999936, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 0, 10, 10, 0, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.7959999999999923, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 0, 11, 11, 12, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3050000000000068, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 0, 12, 12, 7, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6949999999999932, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 0, 13, 13, 14, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5759999999999934, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 0, 14, 14, 3, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.2210000000000036, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 0, 15, 15, 2, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.8979999999999961, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 1, 0, 16, 3, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.170000000000016, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 1, 1, 17, 1, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.2539999999999907, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 1, 2, 18, 14, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9329999999999927, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 1, 3, 19, 15, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.186000000000007, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 1, 4, 20, 12, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 1, 5, 21, 13, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9499999999999886, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 1, 6, 22, 2, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.0340000000000202, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 1, 7, 23, 8, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.117999999999995, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 1, 8, 24, 6, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.3050000000000068, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 1, 9, 25, 4, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.0509999999999877, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 1, 10, 26, 0, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7280000000000086, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 1, 11, 27, 7, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.1519999999999868, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 1, 12, 28, 5, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.6779999999999973, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 1, 13, 29, 10, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9990000000000236, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 1, 14, 30, 9, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9660000000000082, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 1, 15, 31, 11, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.7630000000000337, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 2, 0, 32, 10, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.5089999999999577, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 2, 1, 33, 14, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.0679999999999836, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 2, 2, 34, 9, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.9330000000000496, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 2, 3, 35, 8, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.4230000000000018, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 2, 4, 36, 5, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 2.119000000000028, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 2, 5, 37, 3, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9159999999999968, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 2, 6, 38, 0, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7119999999999891, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 2, 7, 39, 15, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 0.8810000000000286, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 2, 8, 40, 6, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8840000000000146, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 2, 9, 41, 11, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9150000000000205, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 2, 10, 42, 2, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.474999999999966, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 2, 11, 43, 1, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.6270000000000095, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 2, 12, 44, 13, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.711999999999989, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 2, 13, 45, 7, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 2.424000000000035, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 2, 14, 46, 4, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.2369999999999663, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 2, 15, 47, 12, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.9489999999999554, , , , , , , , , , , , navNearRight.jpg, Go home., right, , , , , navNearRight.jpg, Go home., right, 3, 0, 48, 3, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 1.3560000000000514, , , , , , , , , , , , navFarLeft.jpg, Go home., left, , , , , navFarLeft.jpg, Go home., left, 3, 1, 49, 0, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 2.1019999999999754, , , , , , , , , , , , navFarLeft.jpg, Go right. , left, , , , , navFarLeft.jpg, Go right. , left, 3, 2, 50, 12, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 0, 2.3220000000000027, , , , , , , , , , , , navFarRight.jpg, Go away. , left, , , , , navFarRight.jpg, Go away. , left, 3, 3, 51, 5, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.2029999999999745, , , , , , , , , , , , navFarRight.jpg, Go left. , right, , , , , navFarRight.jpg, Go left. , right, 3, 4, 52, 9, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.8809999999999718, , , , , , , , , , , , navNearRight.jpg, Go left. , left, , , , , navNearRight.jpg, Go left. , left, 3, 5, 53, 11, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.7970000000000255, , , , , , , , , , , , navNearLeft.jpg, Go right. , right, , , , , navNearLeft.jpg, Go right. , right, 3, 6, 54, 14, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 0.9830000000000041, , , , , , , , , , , , navNearLeft.jpg, Go left. , left, , , , , navNearLeft.jpg, Go left. , left, 3, 7, 55, 10, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.2199999999999704, , , , , , , , , , , , navFarRight.jpg, Go home., right, , , , , navFarRight.jpg, Go home., right, 3, 8, 56, 1, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.016999999999996, , , , , , , , , , , , navFarLeft.jpg, Go away. , right, , , , , navFarLeft.jpg, Go away. , right, 3, 9, 57, 4, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.0509999999999877, , , , , , , , , , , , navNearLeft.jpg, Go home., left, , , , , navNearLeft.jpg, Go home., left, 3, 10, 58, 2, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3559999999999945, , , , , , , , , , , , navNearRight.jpg, Go away. , left, , , , , navNearRight.jpg, Go away. , left, 3, 11, 59, 7, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 0.6610000000000014, , , , , , , , , , , , navNearLeft.jpg, Go away. , right, , , , , navNearLeft.jpg, Go away. , right, 3, 12, 60, 6, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , right, 1, 1.1879999999999882, , , , , , , , , , , , navFarLeft.jpg, Go left. , right, , , , , navFarLeft.jpg, Go left. , right, 3, 13, 61, 8, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 1, 1.3550000000000182, , , , , , , , , , , , navFarRight.jpg, Go right. , left, , , , , navFarRight.jpg, Go right. , left, 3, 14, 62, 13, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
, , , , , , , , , , , , , , left, 0, 1.051999999999964, , , , , , , , , , , , navNearRight.jpg, Go right. , right, , , , , navNearRight.jpg, Go right. , right, 3, 15, 63, 15, 6421150, Fri Oct 20 2017 12:27:55 GMT-0400 (Eastern Daylight Time), Road_Intersection, 60
